index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,Mastery
148,Class1,1703494432.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,0,1,e324cc9cb52a2b3cb9cb,0.1
149,Class1,1703494234.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,6,3c89c7f1db26ae691db8,1.0
150,Class1,1700328523.0,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,184,2,e89cdaa3f159a0d3f55e,0.3333333333333333
151,Class1,1700328465.0,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,312,3,e89cdaa3f159a0d3f55e,0.3333333333333333
152,Class1,1700328356.0,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,192,3,e89cdaa3f159a0d3f55e,0.3333333333333333
153,Class1,1700328283.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,e89cdaa3f159a0d3f55e,0.1
154,Class1,1700328280.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,0,3,e89cdaa3f159a0d3f55e,0.1
155,Class1,1700328242.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,0,1,e89cdaa3f159a0d3f55e,0.1
156,Class1,1700327760.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,e89cdaa3f159a0d3f55e,0.1
157,Class1,1700327692.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,5,e89cdaa3f159a0d3f55e,0.1
158,Class1,1700327640.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,3,e89cdaa3f159a0d3f55e,0.1
159,Class1,1700327535.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,0,3,e89cdaa3f159a0d3f55e,0.1
160,Class1,1700327270.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,0,1,e89cdaa3f159a0d3f55e,0.1
161,Class1,1700327256.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,0,2,e89cdaa3f159a0d3f55e,0.1
162,Class1,1700323752.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,9ea29e4a747ea4a7c70a,0.1
163,Class1,1700323626.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,e89cdaa3f159a0d3f55e,0.1
164,Class1,1700323544.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,0,1,9ea29e4a747ea4a7c70a,0.1
165,Class1,1700323324.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,3,e89cdaa3f159a0d3f55e,0.1
166,Class1,1700317274.0,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,200,3,e23ada44d3eac9b465d2,0.1
167,Class1,1700317166.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,320,3,e23ada44d3eac9b465d2,0.1
168,Class1,1700316937.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,2,e23ada44d3eac9b465d2,0.1
169,Class1,1700316105.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,188,2,b79c2d9d8148403a3720,1.0
170,Class1,1700316089.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,b79c2d9d8148403a3720,0.0
171,Class1,1700313537.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,364,3,01d8aa21ef476b66c573,1.0
172,Class1,1700313454.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,320,3,01d8aa21ef476b66c573,0.6666666666666666
173,Class1,1700313421.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,344,3,01d8aa21ef476b66c573,0.6666666666666666
174,Class1,1700312986.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,344,3,01d8aa21ef476b66c573,0.6666666666666666
175,Class1,1700312562.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,512,3,9417c1b4c24e428984bc,0.3333333333333333
176,Class1,1700312532.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,460,6,01d8aa21ef476b66c573,1.0
177,Class1,1700312417.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,508,3,9417c1b4c24e428984bc,0.3333333333333333
178,Class1,1700312407.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,456,3,01d8aa21ef476b66c573,0.6666666666666666
179,Class1,1700312339.0,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,448,3,9417c1b4c24e428984bc,0.1
180,Class1,1700312302.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,352,3,01d8aa21ef476b66c573,0.6666666666666666
181,Class1,1700312260.0,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,340,3,9417c1b4c24e428984bc,0.1
182,Class1,1700312215.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,4,9417c1b4c24e428984bc,0.1
183,Class1,1700312204.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,3,01d8aa21ef476b66c573,0.6666666666666666
184,Class1,1700312174.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,0,2,9417c1b4c24e428984bc,0.1
185,Class1,1700312166.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,308,3,01d8aa21ef476b66c573,0.6666666666666666
186,Class1,1700312163.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,9417c1b4c24e428984bc,0.1
187,Class1,1700312095.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,480,3,01d8aa21ef476b66c573,0.6666666666666666
188,Class1,1700312010.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,480,3,01d8aa21ef476b66c573,0.6666666666666666
189,Class1,1700311969.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,456,3,01d8aa21ef476b66c573,0.6666666666666666
190,Class1,1700311933.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,344,3,01d8aa21ef476b66c573,0.6666666666666666
191,Class1,1700311929.0,Error5,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,--,9417c1b4c24e428984bc,0.1
192,Class1,1700311906.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,9417c1b4c24e428984bc,0.1
193,Class1,1700311873.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,0,5,9417c1b4c24e428984bc,0.1
194,Class1,1700311865.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,3,9417c1b4c24e428984bc,0.1
195,Class1,1700311862.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,01d8aa21ef476b66c573,0.6666666666666666
196,Class1,1700311775.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,348,3,01d8aa21ef476b66c573,0.6666666666666666
197,Class1,1700311623.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,344,3,01d8aa21ef476b66c573,0.6666666666666666
198,Class1,1700311520.0,Error4,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,480,3,9417c1b4c24e428984bc,0.1
199,Class1,1700311259.0,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,01d8aa21ef476b66c573,0.1
200,Class1,1700311092.0,Error3,0,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,360,4,01d8aa21ef476b66c573,0.1
201,Class1,1700311035.0,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,344,3,9417c1b4c24e428984bc,0.3333333333333333
202,Class1,1700310944.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,476,3,9417c1b4c24e428984bc,0.0
203,Class1,1700310931.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,488,3,9417c1b4c24e428984bc,0.0
204,Class1,1700310725.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,348,3,9417c1b4c24e428984bc,0.0
205,Class1,1700310009.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,468,3,3d63ba961a5f3a60616a,1.0
206,Class1,1700309582.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,3,01d8aa21ef476b66c573,0.0
207,Class1,1700309445.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,57709f904b1cc9ec60b1,0.6666666666666666
208,Class1,1700309129.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,360,3,57709f904b1cc9ec60b1,0.6666666666666666
209,Class1,1700309000.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,476,3,01d8aa21ef476b66c573,0.0
210,Class1,1700308880.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,8979427badebb9e2bd10,0.1
211,Class1,1700308855.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,0,2,8979427badebb9e2bd10,0.1
212,Class1,1700308839.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,400,5,b79c2d9d8148403a3720,1.0
213,Class1,1700308824.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,616,4,b79c2d9d8148403a3720,0.3333333333333333
214,Class1,1700308816.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,8979427badebb9e2bd10,0.1
215,Class1,1700308597.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,332,9,6e7d56f652020f046204,1.0
216,Class1,1700308571.0,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,492,4,6e7d56f652020f046204,0.6666666666666666
217,Class1,1700308561.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,320,3,6e7d56f652020f046204,1.0
218,Class1,1700308531.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,468,5,6e7d56f652020f046204,0.3333333333333333
219,Class1,1700308477.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,480,4,6e7d56f652020f046204,1.0
220,Class1,1700308365.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,472,4,57709f904b1cc9ec60b1,0.3333333333333333
221,Class1,1700308348.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,480,3,b79c2d9d8148403a3720,1.0
222,Class1,1700308273.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,3,01d8aa21ef476b66c573,1.0
223,Class1,1700308226.0,Partially_Correct,2,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,320,4,01d8aa21ef476b66c573,0.6666666666666666
224,Class1,1700308203.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,0,5,01d8aa21ef476b66c573,0.1
225,Class1,1700308099.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,496,3,6e7d56f652020f046204,0.3333333333333333
226,Class1,1700307715.0,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,376,3,6e7d56f652020f046204,0.6666666666666666
227,Class1,1700307707.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,6,57709f904b1cc9ec60b1,0.6666666666666666
228,Class1,1700307673.0,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,488,4,6e7d56f652020f046204,0.6666666666666666
229,Class1,1700307629.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,456,3,6e7d56f652020f046204,0.3333333333333333
230,Class1,1700307531.0,Partially_Correct,2,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,348,4,01d8aa21ef476b66c573,0.6666666666666666
231,Class1,1700307482.0,Partially_Correct,2,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,452,3,01d8aa21ef476b66c573,0.6666666666666666
232,Class1,1700307080.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,480,3,57709f904b1cc9ec60b1,0.6666666666666666
233,Class1,1700307077.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,324,3,57709f904b1cc9ec60b1,0.6666666666666666
234,Class1,1700307074.0,Error3,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,3,01d8aa21ef476b66c573,0.1
235,Class1,1700307066.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,332,4,57709f904b1cc9ec60b1,0.6666666666666666
236,Class1,1700306990.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,4,57709f904b1cc9ec60b1,0.1
237,Class1,1700306953.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,384,3,57709f904b1cc9ec60b1,0.6666666666666666
238,Class1,1700306935.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,57709f904b1cc9ec60b1,0.6666666666666666
239,Class1,1700306833.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,476,4,57709f904b1cc9ec60b1,0.6666666666666666
240,Class1,1700306818.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,3,57709f904b1cc9ec60b1,0.6666666666666666
241,Class1,1700306732.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,320,3,57709f904b1cc9ec60b1,0.6666666666666666
242,Class1,1700306663.0,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,3,6e7d56f652020f046204,0.1
243,Class1,1700306663.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,0,1,01d8aa21ef476b66c573,0.1
244,Class1,1700306646.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,0,3,6e7d56f652020f046204,0.1
245,Class1,1700306635.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,0,4,6e7d56f652020f046204,0.1
246,Class1,1700306632.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,0,1,01d8aa21ef476b66c573,0.1
247,Class1,1700306574.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,0,4,6e7d56f652020f046204,0.1
248,Class1,1700306558.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,0,2,6e7d56f652020f046204,0.1
249,Class1,1700306553.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,320,3,57709f904b1cc9ec60b1,0.6666666666666666
250,Class1,1700306541.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,0,4,6e7d56f652020f046204,0.1
251,Class1,1700306508.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,0,1,6e7d56f652020f046204,0.1
252,Class1,1700305029.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,344,2,57709f904b1cc9ec60b1,0.6666666666666666
253,Class1,1700304844.0,Error3,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,472,3,01d8aa21ef476b66c573,0.1
254,Class1,1700304150.0,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,03aa0b20dd4af1888eef,0.0
255,Class1,1700303633.0,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,444,4,1b25734414fcc7466153,0.1
256,Class1,1700303536.0,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,472,3,1b25734414fcc7466153,0.1
257,Class1,1700302548.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,336,2,01d8aa21ef476b66c573,1.0
258,Class1,1700302373.0,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,452,18,01d8aa21ef476b66c573,0.3333333333333333
259,Class1,1700301991.0,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,316,3,1b25734414fcc7466153,0.1
260,Class1,1700301806.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,2,03aa0b20dd4af1888eef,1.0
261,Class1,1700301790.0,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,320,4,1b25734414fcc7466153,0.1
262,Class1,1700301608.0,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,588,3,1b25734414fcc7466153,0.1
263,Class1,1700301439.0,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,324,2,03aa0b20dd4af1888eef,0.6666666666666666
264,Class1,1700301409.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,332,3,03aa0b20dd4af1888eef,0.3333333333333333
265,Class1,1700301234.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,200,3,03aa0b20dd4af1888eef,0.6666666666666666
266,Class1,1700301213.0,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,0,1,03aa0b20dd4af1888eef,0.1
267,Class1,1700300871.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,316,3,03aa0b20dd4af1888eef,0.6666666666666666
268,Class1,1700296922.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,324,3,01d8aa21ef476b66c573,0.0
269,Class1,1700296744.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,324,3,01d8aa21ef476b66c573,0.1
270,Class1,1700295932.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,444,3,01d8aa21ef476b66c573,0.1
271,Class1,1700295820.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,448,2,01d8aa21ef476b66c573,0.1
272,Class1,1700295693.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,312,2,01d8aa21ef476b66c573,0.1
273,Class1,1700295578.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,452,4,01d8aa21ef476b66c573,0.1
274,Class1,1700294786.0,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,604,4,1b25734414fcc7466153,0.1
275,Class1,1700269346.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,204,2,a8eea517e36b20757b2e,1.0
276,Class1,1700269007.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,a8eea517e36b20757b2e,1.0
277,Class1,1700238848.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,448,3,01d8aa21ef476b66c573,0.1
278,Class1,1700238612.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,2,01d8aa21ef476b66c573,0.1
279,Class1,1700238372.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,444,3,01d8aa21ef476b66c573,0.1
280,Class1,1700237761.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,452,3,01d8aa21ef476b66c573,0.1
281,Class1,1700237737.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,0,4,01d8aa21ef476b66c573,0.1
282,Class1,1700237293.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,440,3,01d8aa21ef476b66c573,0.1
283,Class1,1700237165.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,452,3,01d8aa21ef476b66c573,0.1
284,Class1,1700237006.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,e89cdaa3f159a0d3f55e,0.1
285,Class1,1700236996.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,e89cdaa3f159a0d3f55e,0.1
286,Class1,1700236939.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,0,1,e89cdaa3f159a0d3f55e,0.1
287,Class1,1700236205.0,Error4,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,3,01d8aa21ef476b66c573,0.1
288,Class1,1700234481.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,200,3,8777bd09f180d330b147,1.0
289,Class1,1700234457.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,5,8777bd09f180d330b147,0.1
290,Class1,1700234397.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,1,8777bd09f180d330b147,0.1
291,Class1,1700234371.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,0,5,8777bd09f180d330b147,0.1
292,Class1,1700234192.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,328,4,e89cdaa3f159a0d3f55e,1.0
293,Class1,1700234158.0,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,600,4,8777bd09f180d330b147,0.1
294,Class1,1700234157.0,Absolutely_Error,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,61,e89cdaa3f159a0d3f55e,0.0
295,Class1,1700234126.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,324,3,e89cdaa3f159a0d3f55e,1.0
296,Class1,1700234099.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,336,4,e89cdaa3f159a0d3f55e,1.0
